cve_mun_full,num_dispositivos_home_00_08,num_dispositivos_home_00_05,num_dispositivos_home_primero
29033,1216,1039,3872
1005,1184,1047,3402
15076,1173,1022,3802
17029,1170,981,3610
12035,1148,993,3300
8032,1135,1022,4091
7078,1130,928,4205
31041,1123,944,3994
27002,1120,790,5926
26042,1115,1000,4215
24013,1074,912,3101
14023,1060,913,3493
27013,1058,819,4074
19033,1057,941,3170
26048,1052,944,4056
21015,1044,861,3473
14063,1028,878,3571
13076,1004,833,3646
19010,992,851,3692
23001,982,802,2952
29005,952,787,3684
24020,939,803,3104
15035,937,790,2862
20184,935,782,3367
27005,932,683,3722
11014,921,756,3220
30124,918,721,3449
19045,917,802,3108
15095,914,773,2796
26017,907,785,3920
12038,906,763,2536
30105,902,764,2792
30102,879,708,2579
15005,854,698,3300
15110,849,730,2782
11005,846,686,3457
30048,841,698,3056
19049,832,759,1864
19038,830,737,2731
5010,821,719,3007
11031,821,702,3048
30065,813,679,2378
26002,808,743,2147
16112,798,641,2579
14083,793,689,3048
11042,791,611,4373
5028,776,684,2242
29010,759,623,2760
16088,758,648,2395
15042,758,557,3527
15014,757,613,2790
20385,757,597,2472
30038,754,658,2086
17028,752,633,2217
16006,749,594,2781
7019,749,582,2738
30174,742,560,2885
21074,735,596,2816
13030,728,557,2743
16069,725,635,2194
25018,721,636,2795
11033,710,527,2950
30068,698,612,2218
24024,697,550,3200
8050,696,632,2734
5002,693,607,1617
28021,692,588,2224
14008,691,595,2324
15091,690,584,2480
14124,689,590,2762
19012,688,599,2519
21071,687,573,2250
30011,674,582,1589
13063,668,558,2291
5017,666,579,2886
11011,662,566,2019
15018,657,584,2184
31059,653,540,2342
27014,653,498,2599
11028,652,566,1977
21174,651,545,2095
27012,651,462,2730
14073,648,553,2538
27008,643,461,3249
11032,636,500,2692
5020,630,553,2288
14044,630,534,2488
15092,630,539,2300
11002,628,506,2183
14018,617,552,2437
11023,614,492,2372
5033,612,512,2652
19004,611,547,1383
6009,607,498,2021
13083,605,520,1855
31101,601,469,2364
17004,599,491,1875
17012,599,502,1491
13061,597,501,1624
13003,597,482,2256
15011,595,497,2189
22017,591,505,1936
23009,588,449,1964
15053,587,491,2008
14015,586,522,2071
20079,578,476,1641
15062,577,489,2117
12055,572,500,1775
15090,569,462,2291
29013,564,456,2130
20390,556,464,1859
31102,554,432,2422
14030,541,481,1896
16075,539,450,1909
15101,535,454,1971
19044,533,476,1292
5032,532,479,1979
15067,530,417,2231
15087,527,385,2171
30085,525,446,1997
32020,524,439,1948
11004,524,419,1800
20039,522,432,1566
13013,522,436,1754
29025,522,440,1605
14013,522,428,2256
16076,521,448,1909
7097,519,347,2174
16066,517,427,1982
30141,516,416,1939
16034,516,440,1568
18008,513,473,1404
17020,508,436,1393
22012,507,403,2427
16107,502,419,1750
30175,500,382,1649
18004,487,407,1605
1011,486,423,1780
8011,485,432,1520
13028,481,386,1935
15088,480,397,2083
25015,479,434,1692
13016,478,328,1782
16071,474,347,1823
30123,471,379,1497
15059,470,398,1654
11030,463,379,1866
20043,458,357,1663
27006,452,318,2298
23002,449,315,2265
15115,447,354,1853
11041,447,388,1379
7027,446,355,1603
21208,441,354,1636
28040,438,344,1491
5022,434,388,1721
14094,429,382,1321
3001,427,382,1385
16043,427,350,1322
21085,427,350,1355
15045,427,344,1733
14121,426,339,1616
11021,426,378,1495
21106,423,360,1029
23011,420,329,1322
21154,419,329,1715
11025,419,330,2095
21164,417,350,1609
11044,417,344,1482
30160,413,260,2384
3002,413,368,1364
16082,412,298,2152
7065,411,283,2120
30183,411,337,1321
30138,409,353,1288
13056,407,338,1173
1002,407,279,2192
8002,406,394,1334
21034,405,336,1139
30128,404,333,1349
11009,402,313,1576
13008,397,338,1277
29043,394,340,1451
11035,393,319,1332
7059,391,182,2761
29018,391,333,1571
12066,390,311,1303
15009,388,325,1377
17002,387,346,976
26025,384,349,1252
5009,382,310,1433
22005,378,281,1933
32039,378,310,1294
1003,377,325,1673
29044,377,287,1465
30003,376,308,1075
31096,376,290,1358
30030,372,317,1342
21053,366,288,1578
27003,364,259,1797
13041,363,294,1532
21197,360,294,1173
28025,357,299,1025
30040,355,309,972
11001,353,272,1474
27010,353,258,1806
16050,352,282,1337
14091,349,290,1370
20413,349,275,1141
14035,348,280,1332
14006,346,303,1329
15019,345,289,933
17030,344,280,1084
15074,344,257,1762
15100,342,296,1684
17024,342,304,959
14050,340,274,1211
13054,340,267,1588
14082,340,282,1545
15048,339,248,1539
15082,339,254,1371
4004,339,241,1738
25010,338,281,1610
24011,338,267,1106
1007,332,287,1344
8045,332,291,1177
27007,331,290,1210
30045,329,262,1099
29006,326,272,958
11026,325,257,1475
30133,325,258,1231
15073,325,290,1073
18015,322,263,1360
23003,322,262,853
24037,322,240,1500
1006,321,271,1181
32042,319,259,1338
21001,319,249,1216
7061,317,217,1980
13052,314,244,1085
10032,314,258,1712
28035,314,265,1094
8036,313,278,892
22008,313,250,1079
22007,313,265,1148
22004,310,249,1797
14085,310,235,1482
26019,309,284,959
20318,305,234,1058
30206,303,271,818
16045,301,252,808
7108,299,220,1547
13023,299,226,1401
32024,298,232,977
17017,297,252,819
15103,296,254,963
15085,295,235,1403
20399,294,240,1009
15023,293,248,841
30014,291,238,1069
30109,289,224,1427
30061,289,227,1134
14119,287,246,1091
4001,285,215,1303
17031,284,260,741
11046,283,219,1116
14051,283,242,1298
7034,282,168,1550
7017,281,184,1447
8052,278,243,922
30115,278,231,877
13084,278,193,1144
8005,277,242,1072
20551,277,203,1192
14022,276,232,849
31089,275,220,1203
27017,274,185,1706
25009,272,231,874
12028,272,211,1282
8004,271,229,1159
31038,271,187,1131
20515,269,225,949
13010,268,225,904
12075,267,205,1176
13067,263,194,1048
13029,259,214,1277
15113,257,196,815
32005,256,216,951
21180,255,179,867
14066,254,219,1325
24021,254,215,1125
29036,253,203,839
14016,253,207,1176
29031,252,196,1071
30071,252,188,787
30026,251,216,605
25002,251,226,915
26036,250,231,745
17003,250,204,894
15040,250,208,1161
26033,249,227,1098
4009,248,201,1351
13050,248,204,713
12057,247,202,941
14108,244,185,968
30181,243,178,944
17025,243,204,626
10038,241,185,1333
30204,239,194,652
32034,238,186,1170
32026,237,120,1233
15084,236,192,907
27016,231,180,1016
5024,230,198,645
10008,230,181,1476
30191,229,185,823
14116,229,191,870
30016,229,192,760
16079,229,153,1452
7012,228,170,810
16055,227,173,891
15075,226,183,825
16012,226,178,1003
15001,225,158,982
14078,222,181,919
16083,222,148,1568
29041,221,179,765
15047,221,164,1112
30004,220,179,810
12011,218,160,824
15044,216,192,536
15065,216,168,909
15096,214,169,748
21004,212,170,827
15093,212,178,648
14037,211,159,699
12050,211,177,648
28015,211,187,604
14024,211,194,773
30101,210,179,667
23010,209,139,1092
14043,209,157,805
29015,208,168,697
26004,208,189,872
21045,208,173,765
14087,207,159,623
13081,207,159,802
16009,207,154,989
14047,206,182,645
23006,206,145,1208
31056,205,148,878
13082,204,164,666
16106,204,181,638
14045,203,161,701
30155,203,153,989
8062,203,176,720
14002,203,164,821
21207,202,153,913
25017,202,168,1014
29024,202,156,687
20401,202,119,888
7009,201,174,854
5003,199,181,642
13012,199,146,1388
5004,199,178,798
29028,199,159,618
7057,197,121,1143
32055,197,162,913
21010,196,153,898
21003,196,145,719
12048,196,161,647
20482,195,144,679
21115,195,143,780
31013,195,168,487
12061,194,151,667
20002,194,132,887
14046,194,161,742
21051,193,167,834
30010,192,142,842
7052,192,113,1364
32038,190,145,1245
15036,190,158,755
32036,189,151,764
11008,189,146,987
21186,189,133,1020
30032,188,153,613
21090,185,143,549
16038,185,145,736
14033,185,164,748
30207,185,132,729
24050,184,153,952
30211,184,144,622
28012,184,150,742
15072,183,155,551
22001,182,137,601
20157,182,149,539
21177,181,129,825
32019,180,152,580
7074,178,124,742
5006,178,146,693
30081,177,161,559
20397,177,123,673
15043,176,149,629
26041,176,169,810
16020,175,138,800
19005,175,144,514
15030,175,157,540
20059,175,118,1020
12021,174,137,669
12046,173,133,532
30034,173,137,473
30009,173,133,781
31093,172,141,468
16110,171,139,654
30077,171,139,636
18012,171,143,688
14009,170,146,699
16035,170,99,919
12058,170,133,884
30089,170,127,595
15027,169,145,483
29026,169,128,522
30126,168,129,807
20044,168,132,749
20565,168,128,700
11039,167,140,548
23007,167,122,808
26058,167,153,644
13074,167,136,604
21094,166,130,575
5036,166,119,1034
17009,166,152,398
29034,165,132,737
32048,165,134,484
16064,165,97,832
31052,164,138,643
26026,163,142,625
13075,162,131,519
14114,162,148,782
16085,161,134,538
28007,161,141,441
24032,161,127,521
25008,161,128,733
25014,161,139,545
30069,160,112,598
7099,160,84,1086
30094,160,123,636
21143,160,144,541
20014,160,124,515
29023,159,141,640
20107,159,134,557
5031,158,141,642
30134,158,122,493
7020,158,68,790
30143,157,119,728
24016,157,124,578
21142,157,119,593
16011,157,120,715
30049,156,114,518
20057,156,118,639
32007,155,128,642
14021,155,132,501
31079,155,118,801
14064,154,119,631
7040,154,128,683
30092,154,132,554
21110,153,124,620
6005,153,119,527
30046,153,143,665
32051,153,124,1073
16015,152,108,719
16068,151,126,770
14077,151,130,527
20227,151,114,525
18006,150,129,497
14105,150,123,817
16073,150,128,679
10004,150,132,936
14025,149,129,660
25004,149,128,536
25013,149,125,751
21194,149,102,516
11013,149,113,807
15028,148,130,418
15016,148,121,434
21169,148,102,495
3009,148,135,384
15012,148,111,624
18001,148,120,658
14100,147,114,540
16019,147,133,492
20324,146,109,635
30015,146,112,711
20350,146,119,472
27009,145,94,918
30023,145,86,753
15055,145,124,436
16113,144,110,506
14048,144,124,497
15064,144,104,751
20334,143,91,691
11019,142,105,634
15124,141,96,797
11029,141,90,944
16097,141,95,805
30158,141,99,432
30053,140,104,434
7079,140,96,571
14096,139,111,660
13037,138,90,644
24040,138,108,625
11018,137,108,535
20293,137,98,381
15022,136,110,374
16103,135,122,405
14074,135,115,376
30047,135,111,647
7013,134,72,585
15046,134,105,398
30024,134,71,667
15052,133,109,483
20439,133,76,539
15003,133,100,640
7014,132,56,863
27015,132,83,886
21136,132,115,429
13070,132,106,434
12007,131,108,513
21118,131,103,448
11040,131,88,697
21199,131,105,468
27001,130,76,687
15010,130,116,372
21013,130,107,419
29039,130,105,554
14055,129,110,596
21108,129,112,485
15112,129,112,493
29002,129,107,438
15050,129,109,378
8048,128,113,466
14005,128,95,442
6001,128,104,629
32029,127,103,429
15114,127,87,949
17019,126,98,421
19013,126,119,260
26070,125,114,325
15125,125,113,510
15083,125,107,348
21117,125,104,453
17026,125,110,302
30208,125,109,378
24036,125,97,550
15032,124,93,453
8031,124,111,554
22003,123,81,679
21047,123,93,708
21069,123,95,433
10023,123,100,839
21134,123,100,352
14118,122,103,776
24025,122,110,408
29038,121,86,591
30100,121,88,577
29048,121,103,440
8054,121,110,385
15068,121,103,380
15107,120,100,415
30192,120,91,543
19047,120,109,440
16065,120,99,442
24008,119,104,419
7046,119,72,919
16025,119,91,490
14110,119,96,457
30070,119,74,1271
29019,119,96,708
15086,119,89,852
21048,119,90,504
13001,118,80,682
12034,118,95,475
10022,117,94,551
28043,117,99,536
14086,117,93,556
13021,116,100,526
31019,116,83,514
19017,116,104,380
7015,116,82,696
15015,115,96,344
15063,115,79,546
15008,114,92,567
14036,114,96,347
21124,113,93,344
13059,113,79,577
21189,113,90,578
10039,113,85,624
30058,113,74,628
30201,113,73,642
11043,112,81,701
13024,112,91,421
8001,112,97,420
30125,112,77,520
29042,111,90,270
24049,111,83,407
30013,111,94,382
5019,111,95,297
32022,111,98,316
30097,111,101,294
10001,111,87,439
14059,110,91,359
30164,110,89,301
30112,109,89,466
21149,109,91,406
30066,109,71,571
13039,109,89,318
22009,108,79,376
14001,108,86,475
20073,108,77,408
14049,107,59,775
30182,107,96,319
21161,106,82,473
32049,106,81,369
24043,106,74,485
7107,106,74,504
32047,106,78,468
21125,106,88,298
31040,105,84,638
8055,104,93,528
14003,104,90,398
18018,104,88,417
13022,104,91,383
7102,104,80,589
30114,103,58,513
24055,103,81,442
14123,103,85,411
15006,103,85,473
6004,103,80,352
15089,102,85,306
8010,102,90,387
7049,102,46,691
16062,102,86,366
1009,101,77,546
24010,101,66,511
21104,101,87,606
5038,101,85,377
15021,101,83,507
7005,101,24,626
16090,101,74,615
6003,100,88,294
20210,100,39,286
20553,100,74,291
12059,100,83,329
16084,99,77,281
16111,99,83,346
28002,98,76,332
32025,98,86,416
17015,98,81,271
20023,98,77,382
30148,98,78,439
19014,97,80,350
12030,97,77,331
16047,97,79,303
20375,97,78,262
13002,97,70,438
16051,97,82,304
19022,97,85,314
17035,97,79,314
11012,96,87,402
20068,96,78,514
15026,96,60,345
12053,96,78,488
21214,96,78,437
13057,96,76,365
1004,96,77,537
14017,96,86,340
15056,95,70,584
29001,95,78,247
14109,95,84,374
12033,95,70,361
32023,95,79,423
16087,95,63,470
16093,95,75,407
21054,94,76,344
24058,94,75,438
13072,94,87,215
30173,93,64,542
20115,93,72,267
32040,93,47,490
7106,93,61,650
29029,93,78,289
18016,93,83,325
32052,93,66,461
24007,92,75,361
30021,92,76,372
4011,92,67,568
15061,92,65,379
21083,91,62,845
7048,91,51,428
14125,91,79,389
29021,90,78,315
12032,90,37,401
20570,90,71,588
1010,90,72,432
30025,89,45,459
21211,89,79,342
30130,89,62,456
7051,89,66,802
28037,88,70,363
13035,88,62,379
21172,88,70,447
13005,88,61,327
7069,88,70,561
14111,88,75,352
30086,88,61,410
31001,88,80,380
16105,87,82,326
15094,87,72,279
16091,87,68,443
22013,87,61,607
16010,86,56,385
16089,86,76,328
7068,86,60,390
13066,86,70,278
30006,86,69,386
16086,85,74,310
8016,85,52,327
16016,85,70,458
13009,85,72,506
14088,85,69,371
15079,85,60,471
17010,85,75,250
14079,84,69,374
30157,84,59,442
13018,83,50,417
14095,83,69,397
15102,83,64,253
8040,83,64,421
13055,83,58,476
16098,82,59,525
29032,82,60,275
30091,82,54,362
14027,82,55,452
20041,82,58,548
21078,82,45,344
30093,82,68,263
32032,82,67,323
13049,82,48,499
32014,82,61,537
15123,82,50,450
16014,82,55,343
16033,82,58,416
18011,82,60,361
30083,81,66,798
5007,81,60,376
16040,81,68,397
4005,81,61,467
12022,81,58,863
14058,81,72,275
16078,80,58,418
20469,80,56,331
30188,80,40,425
30117,80,58,500
18014,80,68,343
15080,79,39,436
16041,79,60,280
30135,79,65,251
13058,78,67,307
21179,78,62,449
10027,78,52,254
30144,78,64,743
20190,78,23,305
26035,77,72,239
11016,77,64,474
20557,77,59,181
20030,77,58,185
22018,77,55,439
16002,76,48,286
17014,76,70,202
20006,76,63,301
12012,76,60,408
16095,75,64,221
14029,75,63,550
29014,75,58,260
21098,75,47,233
16022,75,65,350
20028,74,56,259
8013,74,68,262
7062,74,52,357
21043,74,61,482
30196,74,60,245
13006,74,54,265
20409,74,61,216
7037,73,46,319
29027,73,62,225
20338,73,59,321
31091,73,54,282
15097,73,50,472
32016,73,60,369
22015,73,47,340
10036,73,57,377
30075,72,50,288
24015,72,63,229
12017,72,47,268
7109,72,47,252
12067,72,51,300
20545,72,47,364
13015,72,50,455
21153,71,51,325
12045,71,43,251
31067,71,58,233
7104,71,30,498
16058,71,57,282
25003,71,49,444
21099,70,53,281
30022,70,58,322
4006,70,55,456
29007,70,65,322
20526,70,48,229
21205,70,51,328
24054,70,57,370
7002,69,47,331
21067,69,58,275
18010,69,63,319
19011,69,66,197
26071,68,50,309
16031,68,41,747
12014,68,55,197
30082,68,55,356
20005,68,53,213
13007,68,53,318
16008,68,46,403
30111,68,55,273
21144,68,48,270
26012,68,64,239
10013,68,61,324
21076,67,49,454
31058,67,54,280
21091,67,58,231
14020,67,45,319
32037,67,45,492
14112,67,56,152
30205,66,52,229
16042,66,54,244
7086,66,50,317
20418,66,46,226
7092,66,35,750
30178,66,51,234
15017,66,60,250
29017,66,51,189
15049,66,50,249
29020,65,56,129
30161,65,50,279
30120,65,44,257
12056,65,39,446
32050,65,54,254
32054,65,50,327
32057,65,54,285
32053,65,52,284
21008,64,43,264
16077,64,55,191
14113,64,50,342
16029,64,32,354
7031,64,41,483
16036,64,53,264
13038,64,49,314
12003,64,48,318
12068,64,48,375
26047,64,57,404
27011,63,41,444
18002,63,50,530
21012,63,40,334
31076,63,42,424
20083,63,47,184
24005,63,57,193
5023,63,48,356
31080,63,45,217
16030,63,41,209
17013,62,52,217
29050,62,51,292
31002,62,50,266
20021,62,48,220
16059,62,37,157
29058,62,49,245
21035,62,47,338
20091,62,49,118
8029,62,46,445
16104,61,54,201
30074,61,53,195
10026,61,31,411
24056,61,42,360
16017,61,48,340
16070,61,56,205
32009,61,44,852
10016,60,52,408
16032,60,45,303
13046,60,41,315
15038,60,47,172
13031,60,39,345
13019,60,51,268
7006,60,36,346
30145,60,43,143
30142,60,44,268
14068,60,39,242
14007,60,50,255
25007,60,51,333
17001,60,52,173
20198,59,34,306
16067,59,49,207
21017,59,44,243
21026,59,47,204
30072,59,39,280
8009,59,50,330
24022,58,51,226
16004,58,47,206
16003,58,50,230
19042,58,49,118
21044,58,45,251
21128,58,56,172
12027,58,42,454
29056,58,41,231
17016,58,48,183
31027,58,49,183
28019,57,47,248
24053,57,41,307
30073,57,44,285
29008,57,46,286
10037,57,35,652
21175,57,49,291
16023,57,52,183
20010,57,43,228
19034,57,54,178
14026,57,45,225
17033,56,47,226
15105,56,41,480
8003,56,44,314
31066,56,27,234
28029,56,51,392
21185,56,30,192
20483,56,40,473
21065,56,42,172
7030,56,32,509
12039,56,44,232
15004,56,41,213
21163,55,46,243
28030,55,34,251
21176,55,39,208
7032,55,40,526
30116,55,45,152
20364,55,33,301
28016,55,44,201
31063,55,50,246
14092,55,45,218
6008,55,46,258
13060,54,43,433
30090,54,45,163
28017,54,45,191
7023,54,26,610
20539,54,41,230
30099,54,45,166
21046,54,38,189
20278,53,34,257
20150,53,39,401
7003,53,36,293
16100,53,43,163
7077,53,26,442
28039,53,42,318
21129,53,39,250
30210,52,28,395
30080,52,39,231
21195,52,34,504
21170,52,35,282
17022,52,31,229
14041,52,42,187
15117,52,34,229
29060,52,46,179
32044,51,42,258
12049,51,40,178
20295,51,38,232
30129,51,46,131
30051,51,36,229
21209,51,34,239
26003,51,46,224
7008,51,37,306
18003,51,41,182
7021,51,28,220
30052,51,35,271
11024,51,42,270
30059,51,35,215
14072,51,32,212
31069,51,21,490
30062,51,36,192
31048,51,41,338
20505,50,35,181
19020,50,44,225
7043,50,38,308
21191,50,40,166
25016,50,43,201
29049,50,42,472
32035,50,34,403
24023,50,39,226
12002,50,31,290
30132,50,46,221
14084,50,39,218
21038,50,42,175
26027,50,46,141
13047,50,25,199
12018,50,40,140
11045,50,35,247
20467,50,38,213
16096,49,30,454
12023,49,34,445
7100,49,13,394
20026,49,39,264
20360,49,21,259
19029,49,39,182
5011,49,37,208
20166,49,33,307
11038,49,41,179
29037,49,27,183
20105,49,28,153
8060,49,37,218
31044,48,28,169
20248,48,19,185
13004,48,30,216
20273,48,23,416
20178,48,36,158
32031,48,35,137
20108,48,31,306
14065,47,29,248
17005,47,36,157
30194,47,31,188
10024,47,39,188
14090,47,37,168
32018,47,26,337
21122,47,35,149
30043,47,33,237
30169,46,36,247
22010,46,34,303
15071,46,34,232
11022,46,39,248
21020,46,34,129
10034,46,35,495
5037,46,43,140
22002,46,20,392
8027,45,42,312
16056,45,34,253
4010,45,33,281
14107,45,37,121
30095,45,31,400
7080,45,19,508
21151,45,32,204
15007,45,33,430
31047,45,30,99
17021,45,38,110
21166,45,36,107
12069,45,23,205
12016,45,21,300
7016,44,25,271
29030,44,36,239
17034,44,37,141
10020,44,40,213
7123,44,31,323
16057,44,23,133
29040,44,32,178
30184,44,22,311
30033,44,32,269
29059,44,32,198
28024,44,40,464
16049,43,25,195
7087,43,31,201
16080,43,32,236
20427,43,34,157
21111,43,24,228
7060,43,19,252
31003,43,29,261
13073,43,37,527
31026,42,37,164
29012,42,28,208
32001,42,38,214
8035,42,32,187
29053,42,35,180
28014,42,30,134
13064,42,27,168
12015,42,34,130
24042,42,37,132
21063,42,32,270
14054,42,36,204
16018,42,22,296
31095,42,34,155
31074,42,32,154
31006,42,34,164
18019,41,29,273
31051,41,35,149
30119,41,27,71
15111,41,31,440
13027,41,26,268
18009,41,19,240
18013,41,37,112
7094,41,27,325
30012,41,34,141
12051,41,30,334
14103,41,35,209
30151,41,31,149
20124,41,30,156
8059,41,31,250
10033,41,37,244
7047,40,30,420
20084,40,35,106
20025,40,30,138
20297,40,16,144
30036,40,30,82
21113,40,30,145
24003,40,28,314
12040,40,26,239
16060,40,37,133
30060,40,36,138
24052,40,29,195
31033,40,30,384
5021,40,33,163
20441,40,15,176
21171,40,30,135
24009,40,37,139
21081,40,25,186
16046,40,23,225
21148,40,25,113
16044,40,28,183
7124,40,26,184
16024,40,30,162
20169,39,15,123
10035,39,28,187
15119,39,32,168
20530,39,26,176
14099,39,33,182
15098,39,31,188
30121,39,30,168
24045,39,32,127
16001,39,22,172
30136,39,35,130
31053,39,36,195
20559,39,31,212
21060,39,29,167
24001,39,32,170
20031,39,32,99
21102,38,29,169
7122,38,23,232
21138,38,32,126
24027,38,33,153
29045,38,33,105
15069,38,34,126
17027,38,25,124
13045,38,33,102
21040,38,28,176
24046,38,29,274
12052,38,25,318
20045,37,29,217
7096,37,11,301
30055,37,29,132
20063,37,27,163
20298,37,32,111
14057,37,28,196
7081,37,27,222
8039,37,28,174
13044,37,31,191
20540,37,28,99
13065,37,30,156
14102,37,34,123
16063,36,27,439
30165,36,20,146
24047,36,35,168
26016,36,34,90
32045,36,31,122
30031,36,23,227
7083,36,27,347
12041,36,16,361
30027,36,24,173
21082,36,29,144
8007,36,28,190
21086,36,25,280
30172,36,28,114
14014,36,29,285
16013,36,30,306
14069,36,28,128
14019,36,24,179
21116,35,21,276
7116,35,15,184
20475,35,19,299
17032,35,27,140
30001,35,27,97
19032,35,31,136
29016,35,28,227
19008,35,31,75
7103,35,18,370
30106,34,26,207
1008,34,30,179
26038,34,32,92
29011,34,27,95
24029,34,24,613
21173,34,27,93
15078,34,29,237
20139,34,17,286
31039,34,23,272
20042,34,24,180
4008,34,24,180
32002,34,26,262
31075,34,22,159
32012,34,32,180
30149,34,28,253
26039,34,32,140
12073,34,30,266
8051,34,17,141
20349,34,18,112
21152,34,24,102
30200,34,28,189
16005,33,27,120
30186,33,27,103
31032,33,28,133
30166,33,20,102
30170,33,17,240
29054,33,26,178
30199,33,18,198
31105,33,24,140
7035,33,21,110
28013,33,26,288
21181,33,30,118
20406,33,14,239
17023,33,22,247
24051,33,29,140
21103,33,24,116
7050,33,17,211
26023,33,33,80
20546,32,28,101
20327,32,24,160
20134,32,23,201
31098,32,24,159
20294,32,28,134
12064,32,19,118
21073,32,18,129
16094,32,22,78
13017,32,24,132
11006,32,21,219
20036,32,11,207
31020,32,26,81
8061,32,17,91
29051,31,26,127
12024,31,16,162
26052,31,18,163
7041,31,15,296
13040,31,14,234
28018,31,25,118
8065,31,13,144
20305,31,25,90
26066,31,27,150
14031,31,18,236
21126,31,23,192
8025,31,29,162
21072,31,18,175
21006,31,29,108
20077,31,27,108
24033,31,22,142
24012,31,25,224
30017,31,20,139
13032,31,28,133
20310,31,20,153
7105,30,22,109
20145,30,22,96
21137,30,22,119
32030,30,20,183
14004,30,23,104
20177,30,20,152
28004,30,25,90
18007,30,26,145
13042,30,22,254
30104,30,21,158
30152,30,19,87
31021,30,22,121
12042,30,20,182
21188,30,22,98
21089,30,16,186
7054,30,19,213
29003,30,26,96
21057,30,18,166
16072,30,27,134
13014,30,15,222
31004,30,24,313
13053,30,19,170
32008,29,23,99
21157,29,24,115
16054,29,26,132
6006,29,22,170
11010,29,22,75
16037,29,27,174
31028,29,27,83
