origen,destino,peso
003,012,39333
012,003,39243
016,015,38305
015,016,37785
014,010,35893
010,014,35541
016,010,28496
039,120,28189
120,039,28006
010,016,27965
015,014,26145
014,015,25618
039,019,22997
019,039,22880
006,017,22265
010,008,22232
119,114,21652
004,010,21503
010,004,21480
114,119,21261
057,016,21044
008,010,20867
016,057,20830
006,007,20824
007,006,20653
017,006,20626
017,005,19075
014,003,18602
005,017,18488
003,014,17842
014,006,17763
006,014,16598
005,104,16462
013,012,16361
012,013,16183
104,005,15755
039,098,15211
039,046,15081
098,039,15054
046,039,14952
039,026,14747
026,039,14660
017,015,14506
003,010,14297
010,003,14101
015,017,13816
015,005,13746
005,015,12936
057,104,12257
007,011,12234
011,007,11959
106,054,11875
003,007,11831
104,057,11561
016,014,11439
054,106,11251
007,003,11114
014,016,10918
005,002,10492
121,109,10222
109,121,10143
046,021,10113
002,015,10107
002,005,10082
048,051,9998
021,046,9949
051,048,9901
104,013,9827
015,002,9812
013,104,9810
028,035,9739
010,012,9194
035,028,8966
011,014,8872
014,011,8764
002,016,8511
012,010,8383
120,098,7894
193,028,7867
098,120,7838
016,002,7829
028,193,7732
037,004,7222
007,014,7194
005,058,7093
006,046,6986
046,006,6914
004,037,6823
038,009,6818
009,038,6807
014,007,6679
015,006,6675
058,005,6667
046,026,6622
006,015,6504
026,046,6466
007,058,6171
016,004,6083
019,048,6081
008,012,6040
057,013,6017
058,007,5990
013,057,5988
037,057,5934
004,016,5836
048,019,5739
140,119,5733
104,002,5714
033,081,5624
104,121,5492
076,051,5468
057,037,5450
101,039,5433
081,033,5408
039,101,5367
058,033,5356
119,140,5322
002,104,5216
031,026,5207
051,076,5138
026,031,5031
062,051,5011
121,104,4984
033,058,4902
104,033,4807
013,050,4791
050,013,4778
012,008,4657
005,033,4598
033,005,4565
021,006,4540
098,097,4527
006,021,4514
033,104,4507
098,101,4463
097,098,4455
026,006,4425
101,098,4346
006,026,4262
007,070,4212
006,005,4177
109,020,4152
020,109,4136
120,097,4094
005,001,4083
070,007,4076
005,006,4007
004,005,3967
002,057,3911
001,005,3892
051,062,3842
007,035,3714
039,025,3704
097,120,3685
057,002,3682
007,013,3682
025,039,3641
005,004,3637
035,007,3632
018,039,3607
013,007,3567
039,018,3543
012,009,3529
010,002,3515
051,106,3512
041,034,3488
005,011,3464
002,010,3432
006,058,3417
034,041,3385
098,070,3383
011,005,3377
058,017,3362
013,121,3356
070,098,3326
058,006,3298
027,030,3262
121,024,3260
017,058,3232
114,140,3199
004,062,3194
121,013,3165
013,004,3164
024,121,3155
030,027,3059
041,114,3049
114,041,3001
114,015,2983
004,013,2954
028,105,2952
056,017,2936
105,028,2932
017,056,2929
048,018,2899
122,039,2885
121,095,2849
012,007,2843
007,012,2814
058,031,2791
041,050,2786
020,007,2776
012,011,2776
050,041,2761
011,012,2726
031,058,2699
003,038,2647
106,051,2643
054,076,2626
140,114,2616
009,020,2610
009,007,2591
118,106,2586
039,122,2584
038,003,2570
106,118,2565
007,008,2563
017,007,2523
005,007,2505
033,020,2500
033,002,2488
006,004,2482
087,065,2480
068,044,2476
018,048,2473
014,005,2466
015,114,2441
008,018,2434
039,048,2421
004,006,2406
020,033,2396
005,014,2392
065,087,2389
010,018,2382
044,068,2376
018,010,2376
048,039,2375
037,020,2361
079,045,2361
097,039,2337
070,097,2330
083,048,2312
007,018,2307
039,049,2301
021,039,2299
007,005,2286
048,052,2278
039,097,2276
076,106,2270
018,008,2258
097,070,2248
048,083,2245
002,033,2245
106,076,2236
020,037,2214
095,121,2200
039,021,2199
052,048,2187
018,028,2179
008,007,2162
011,008,2149
013,003,2132
076,054,2103
015,010,2091
045,079,2077
007,017,2060
037,016,2056
008,011,2041
049,039,2037
062,004,2031
048,108,2021
035,017,2019
108,048,2013
003,013,2007
013,060,1991
060,013,1953
007,015,1948
016,037,1941
140,041,1935
010,015,1911
033,010,1910
106,005,1884
056,077,1843
006,039,1833
109,108,1817
007,009,1811
010,033,1782
041,140,1782
088,053,1765
016,012,1764
015,007,1763
053,088,1757
039,006,1756
011,122,1743
077,056,1740
041,006,1716
067,390,1689
006,041,1687
012,016,1685
390,067,1669
051,022,1645
108,109,1641
032,033,1628
014,017,1625
122,011,1609
001,008,1593
017,012,1583
104,109,1581
006,018,1579
058,070,1563
007,020,1526
017,014,1511
070,058,1505
028,011,1502
033,032,1498
007,122,1495
071,016,1494
011,028,1491
101,050,1490
119,106,1485
001,004,1484
050,101,1483
025,022,1481
109,104,1478
018,006,1472
017,035,1462
022,025,1450
004,001,1449
008,001,1446
003,004,1445
019,004,1445
022,051,1439
018,007,1433
004,019,1425
033,036,1424
004,003,1424
029,031,1403
067,106,1402
009,003,1391
030,006,1384
010,013,1374
036,033,1372
003,015,1369
012,025,1367
067,020,1362
002,008,1361
013,010,1361
011,013,1359
067,385,1353
013,011,1352
385,067,1344
031,029,1341
006,030,1339
106,119,1337
043,005,1331
004,002,1329
018,027,1327
075,029,1321
020,067,1316
122,007,1311
002,004,1308
003,005,1294
039,070,1289
070,039,1281
028,018,1272
008,002,1264
005,043,1257
011,029,1254
008,005,1248
003,009,1247
016,017,1245
005,003,1243
029,011,1233
031,070,1208
015,037,1204
037,015,1196
005,008,1191
031,025,1183
015,003,1168
122,025,1168
025,031,1148
025,122,1145
114,033,1142
010,017,1135
020,039,1133
008,003,1131
020,108,1127
005,016,1127
070,031,1121
054,055,1120
085,118,1119
033,007,1118
017,010,1112
005,050,1108
011,024,1108
120,009,1103
041,021,1097
118,085,1097
033,114,1096
039,001,1091
007,033,1089
017,008,1084
108,020,1082
002,006,1082
021,041,1080
006,002,1078
005,114,1078
004,017,1073
017,016,1071
016,071,1069
029,033,1068
039,020,1063
016,005,1056
008,004,1055
033,029,1049
011,001,1043
050,005,1040
006,012,1039
001,011,1033
095,023,1026
109,024,1025
009,012,1023
024,109,1022
032,020,1017
007,039,1015
008,017,1010
024,108,1010
029,006,1003
027,017,993
024,011,993
114,007,991
055,054,984
033,017,976
015,001,971
157,067,970
074,132,965
005,106,960
017,033,958
016,193,954
067,157,951
033,015,942
017,027,940
108,024,933
006,029,932
132,074,927
034,136,927
070,122,926
006,011,926
012,014,918
023,035,911
017,004,903
010,005,901
015,033,898
039,007,894
011,006,893
027,018,893
003,008,876
014,012,875
031,009,874
030,004,874
114,058,870
033,013,870
002,003,868
003,002,867
013,033,866
058,099,866
012,006,865
031,039,863
005,010,862
020,009,861
122,070,850
004,030,849
109,033,847
028,021,844
193,016,841
087,038,838
101,124,835
035,063,835
029,001,833
029,039,833
039,031,832
030,041,832
038,087,831
009,031,831
136,034,829
007,002,825
048,014,825
008,016,823
033,109,822
058,114,821
114,025,818
005,013,818
021,028,814
045,021,814
016,008,813
016,001,812
099,011,811
004,008,810
097,044,807
020,032,805
101,097,802
021,045,801
097,101,801
028,055,800
004,012,796
013,005,793
010,021,792
025,114,790
025,012,787
051,067,785
021,010,785
041,030,784
063,079,779
024,091,778
009,120,778
021,018,778
035,012,776
020,029,776
106,067,775
012,004,775
003,001,775
007,010,775
007,016,769
031,006,768
193,105,767
025,034,766
099,029,763
018,021,763
006,031,762
002,009,761
016,007,756
011,099,752
055,028,752
026,087,749
390,350,749
012,017,749
010,001,749
029,099,747
105,193,744
099,058,741
087,026,741
023,074,740
031,012,740
010,007,735
014,004,735
007,114,735
008,014,734
057,015,733
028,032,732
002,092,732
012,031,730
063,045,729
001,003,728
014,032,728
044,097,724
015,058,723
039,180,719
