origen,destino,peso
105,028,4594
028,105,4582
098,039,3823
039,098,3813
011,007,3641
007,011,3636
120,039,3599
039,120,3529
007,006,3223
006,007,3154
101,039,2913
104,005,2908
005,104,2877
039,101,2861
028,035,2674
035,028,2660
014,006,2476
006,014,2410
013,050,2293
050,013,2291
005,002,2283
097,039,2204
015,017,2195
039,097,2190
017,015,2159
002,005,2158
001,004,2128
004,001,2099
033,005,2086
005,033,2070
005,058,1862
058,005,1848
012,003,1787
014,011,1773
006,017,1768
011,014,1763
003,012,1734
018,010,1710
017,006,1688
004,005,1675
046,006,1654
035,007,1640
097,098,1637
098,097,1631
005,004,1627
007,035,1598
006,046,1580
002,004,1569
004,002,1542
007,058,1537
058,007,1515
005,017,1504
098,101,1499
039,046,1496
081,033,1492
017,005,1487
010,018,1484
046,039,1459
039,026,1457
026,039,1454
007,003,1450
101,098,1444
014,010,1441
010,014,1430
031,026,1422
033,081,1403
026,031,1397
003,007,1386
010,008,1374
007,005,1363
006,005,1357
008,010,1356
020,039,1355
039,020,1355
016,015,1340
015,016,1338
009,038,1334
038,009,1321
005,007,1315
005,006,1309
106,054,1295
012,013,1294
054,106,1277
026,006,1267
006,041,1262
005,001,1255
041,006,1252
006,026,1248
039,025,1243
039,122,1234
013,012,1230
025,039,1223
001,005,1210
122,039,1209
014,015,1209
058,033,1203
015,014,1200
058,031,1196
033,058,1192
031,058,1179
121,013,1178
007,012,1175
104,013,1155
016,010,1150
013,104,1140
012,007,1138
010,016,1130
030,032,1121
048,051,1121
013,121,1117
051,048,1116
120,098,1109
004,010,1104
114,119,1090
119,114,1087
032,030,1085
005,015,1078
098,120,1077
104,002,1073
003,004,1063
003,014,1061
015,005,1044
014,003,1039
050,041,1026
007,014,1026
002,104,1019
097,101,1016
037,020,1016
010,004,1008
101,097,1007
013,007,1001
004,003,990
020,037,983
014,007,979
041,050,979
033,002,962
007,013,956
002,033,955
066,030,948
008,012,942
007,017,940
004,019,937
021,006,934
019,004,929
017,007,924
039,018,896
012,008,894
033,104,890
007,020,886
006,021,885
004,013,876
006,039,866
039,021,863
018,039,862
057,016,862
114,041,860
013,004,854
002,010,854
016,057,851
120,020,850
041,114,847
004,037,838
020,007,837
013,005,837
109,020,836
021,046,835
010,002,835
104,033,834
039,006,831
005,013,824
020,109,822
020,120,817
039,007,811
011,001,810
037,004,808
021,039,807
033,007,804
046,021,800
028,193,800
007,033,795
193,028,781
003,005,778
033,013,778
007,039,777
005,014,772
026,046,772
033,032,767
032,037,766
030,066,766
005,008,765
057,002,764
041,030,763
037,032,763
002,057,762
014,005,760
002,016,753
013,033,750
030,041,749
063,066,747
008,005,747
066,063,742
016,002,741
003,002,739
039,048,733
033,020,732
002,003,729
032,033,729
046,026,727
029,031,719
001,011,718
013,011,716
048,039,711
005,003,704
002,050,704
002,015,704
031,029,703
011,013,701
005,010,700
056,020,700
003,010,693
015,002,692
050,002,691
006,058,689
010,033,689
010,005,685
010,003,685
058,006,684
008,002,683
033,010,683
088,053,682
070,007,681
022,051,677
015,114,670
007,015,669
002,008,667
037,057,653
003,038,652
012,010,651
053,088,650
109,033,650
015,006,650
020,033,648
010,012,645
118,106,643
057,037,641
114,033,640
006,018,639
122,025,638
039,019,634
106,118,633
004,006,631
007,070,629
006,015,628
011,006,627
018,006,627
005,011,627
114,015,627
033,109,623
006,011,623
027,030,623
033,114,623
025,122,622
019,039,620
015,007,619
121,024,610
030,027,609
008,007,604
005,050,603
024,121,601
006,004,600
038,003,596
039,028,596
020,056,595
017,056,594
017,035,592
050,005,592
031,039,590
039,031,588
056,017,586
057,104,586
048,083,583
013,057,582
006,002,581
011,005,581
101,050,580
002,006,580
106,051,578
028,039,577
121,109,575
007,009,574
043,028,573
050,101,573
035,017,572
109,121,571
011,002,571
057,013,570
002,011,569
104,057,569
051,022,568
017,004,561
007,008,559
051,106,558
016,014,556
083,048,556
007,002,553
002,001,553
012,035,551
009,007,551
003,013,551
002,007,550
037,005,545
028,043,541
016,012,539
156,114,538
003,009,534
097,120,533
001,002,533
